ts,day,run_id,drone,state,x,y,z,batt,alt_fault,alt_envelope,vspeed,hspeed,batt_jump,sensor_dropout,iso_anomaly,iso_score
1780028780.005,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,13.774,41.5,True,False,False,False,False,False,False,0.5134529715243947
1780028780.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,13.825,41.4,True,False,False,False,False,False,False,0.5188696489513531
1780028781.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,13.879,41.4,True,False,False,False,False,False,False,0.4152562914840393
1780028781.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,13.93,41.3,True,False,False,False,False,False,False,0.43076482616261
1780028782.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,13.978,41.2,True,False,False,False,False,False,False,0.4300067794292059
1780028782.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.026,41.1,True,False,False,False,False,False,False,0.4300067794292059
1780028783.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.08,41.0,True,False,False,False,False,False,False,0.4309105756074379
1780028783.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.131,40.9,True,False,False,False,False,False,False,0.4296104910258167
1780028784.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.179,40.9,True,False,False,False,False,False,False,0.4131211502456171
1780028784.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.23,40.8,True,False,False,False,False,False,False,0.42858542872768
1780028785.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.275,40.7,True,False,False,False,False,False,False,0.42723098806271637
1780028785.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.326,40.6,True,False,False,False,False,False,False,0.43004118067876046
1780028786.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.377,40.5,True,False,False,False,False,False,False,0.43004118067876046
1780028786.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.44,40.4,True,False,False,False,False,False,False,0.43409472975475943
1780028787.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.494,40.4,True,False,False,False,False,False,False,0.41461868032738863
1780028787.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.542,40.3,True,False,False,False,False,False,False,0.4306605697721977
1780028788.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.593,40.2,True,False,False,False,False,False,False,0.43182788103264313
1780028788.503,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.641,40.1,True,False,False,False,False,False,False,0.5139902497673472
1780028789.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.695,40.0,True,False,False,False,False,False,False,0.5152995852588339
1780028789.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.746,39.9,True,False,False,False,False,False,False,0.43197399016249577
1780028790.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.794,39.9,True,False,False,False,False,False,False,0.4117517617719973
1780028790.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.848,39.8,True,False,False,False,False,False,False,0.43441115740570835
1780028791.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.902,39.7,True,False,False,False,False,False,False,0.43441115740570835
1780028791.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,14.95,39.6,True,False,False,False,False,False,False,0.4335000190719806
1780028792.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.01,39.5,True,False,False,False,False,False,False,0.4375217812038091
1780028792.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.064,39.4,True,False,False,False,False,False,False,0.4351681385336428
1780028793.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.112,39.4,True,False,False,False,False,False,False,0.41465608172989105
1780028793.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.163,39.3,True,False,False,False,False,False,False,0.43502094902800426
1780028794.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.217,39.2,True,False,False,False,False,False,False,0.4351681385336428
1780028794.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.268,39.1,True,False,False,False,False,False,False,0.4354859620764079
1780028795.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.328,39.0,True,False,False,False,False,False,False,0.4379894675018487
1780028795.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.388,38.9,True,False,False,False,False,False,False,0.43722757863229544
1780028796.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.445,38.9,True,False,False,False,False,False,False,0.41843692236073976
1780028796.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.502,38.8,True,False,False,False,False,False,False,0.43625782762169424
1780028797.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.556,38.7,True,False,False,False,False,False,False,0.43487551862099494
1780028797.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.616,38.6,True,False,False,False,False,False,False,0.43767153717080537
1780028798.003,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.667,38.5,True,False,False,False,False,False,False,0.5183786397938288
1780028798.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.73,38.4,True,False,False,False,False,False,False,0.5178572047404162
1780028799.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.784,38.4,True,False,False,False,False,False,False,0.4171301528417878
1780028799.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.838,38.3,True,False,False,False,False,False,False,0.4363311095360591
1780028800.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.886,38.2,True,False,False,False,False,False,False,0.4355938273641184
1780028800.503,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.931,38.1,True,False,False,False,False,False,False,0.5183258602330647
1780028801.003,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,15.985,38.0,True,False,False,False,False,False,False,0.4365093665027238
1780028801.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.036,37.9,True,False,False,False,False,False,False,0.5181821086318629
1780028802.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.093,37.9,True,False,False,False,False,False,False,0.4185571108787039
1780028802.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.141,37.8,True,False,False,False,False,False,False,0.436224696427315
1780028803.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.195,37.7,True,False,False,False,False,False,False,0.43861445407826793
1780028803.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.249,37.6,True,False,False,False,False,False,False,0.43861445407826793
1780028804.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.303,37.5,True,False,False,False,False,False,False,0.43861445407826793
1780028804.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.36,37.4,True,False,False,False,False,False,False,0.44000864777680443
1780028805.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.414,37.4,True,False,False,False,False,False,False,0.4171301528417878
1780028805.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.462,37.3,True,False,False,False,False,False,False,0.43769449970779456
1780028806.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.516,37.2,True,False,False,False,False,False,False,0.43908694423506495
1780028806.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.561,37.1,True,False,False,False,False,False,False,0.4373152973708664
1780028807.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.615,37.0,True,False,False,False,False,False,False,0.43908694423506495
1780028807.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.663,36.9,True,False,False,False,False,False,False,0.4386409813688667
1780028808.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.714,36.9,True,False,False,False,False,False,False,0.4184347615396438
1780028808.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.765,36.8,True,False,False,False,False,False,False,0.43941424909154125
1780028809.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.819,36.7,True,False,False,False,False,False,False,0.4395629250719482
1780028809.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.87,36.6,True,False,False,False,False,False,False,0.43941424909154125
1780028810.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.924,36.5,True,False,False,False,False,False,False,0.4395629250719482
1780028810.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,16.975,36.4,True,False,False,False,False,False,False,0.43941424909154125
1780028811.005,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.026,36.4,True,False,False,False,False,False,False,0.4938626227712909
1780028811.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.083,36.3,True,False,False,False,False,False,False,0.5260282417998379
1780028812.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.134,36.2,True,False,False,False,False,False,False,0.43941424909154125
1780028812.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.185,36.1,True,False,False,False,False,False,False,0.44110346968265746
1780028813.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.236,36.0,True,False,False,False,False,False,False,0.44110346968265746
1780028813.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.287,35.9,True,False,False,False,False,False,False,0.44110346968265746
1780028814.005,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.341,35.9,True,False,False,False,False,False,False,0.49696490780284325
1780028814.503,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.398,35.8,True,False,False,False,False,False,False,0.5690879488863886
1780028815.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.449,35.7,True,False,False,False,False,False,False,0.5248829667635989
1780028815.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.5,35.6,True,False,False,False,False,False,False,0.4414094899009074
1780028816.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.557,35.5,True,False,False,False,False,False,False,0.44296239379113045
1780028816.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.611,35.4,True,False,False,False,False,False,False,0.44308583261859547
1780028817.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.665,35.4,True,False,False,False,False,False,False,0.42385991340045
1780028817.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.719,35.3,True,False,False,False,False,False,False,0.44308583261859547
1780028818.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.77,35.2,True,False,False,False,False,False,False,0.4429359650642329
1780028818.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.827,35.1,True,False,False,False,False,False,False,0.4445254257316044
1780028819.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.881,35.0,True,False,False,False,False,False,False,0.4431169203521633
1780028819.503,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.938,34.9,True,False,False,False,False,False,False,0.5253648680196633
1780028820.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,17.992,34.9,True,False,False,False,False,False,False,0.486805305916445
1780028820.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.04,34.8,True,False,False,False,False,False,False,0.4421875224636114
1780028821.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.091,34.7,True,False,False,False,False,False,False,0.44296704228281175
1780028821.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.145,34.6,True,False,False,False,False,False,False,0.443228070985032
1780028822.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.202,34.5,True,False,False,False,False,False,False,0.44463692967137064
1780028822.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.25,34.4,True,False,False,False,False,False,False,0.44240663863754826
1780028823.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.298,34.4,True,False,False,False,False,False,False,0.42221656892941517
1780028823.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.355,34.3,True,False,False,False,False,False,False,0.4447457004014125
1780028824.003,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.409,34.2,True,False,False,False,False,False,False,0.5245946711950417
1780028824.503,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.463,34.1,True,False,False,False,False,False,False,0.4430588769280492
1780028825.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.511,34.0,True,False,False,False,False,False,False,0.5260366949997874
1780028825.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.565,33.9,True,False,False,False,False,False,False,0.4430588769280492
1780028826.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.616,33.9,True,False,False,False,False,False,False,0.42408617129056136
1780028826.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.673,33.8,True,False,False,False,False,False,False,0.4444671978088369
1780028827.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.724,33.7,True,False,False,False,False,False,False,0.44290901849107
1780028827.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.775,33.6,True,False,False,False,False,False,False,0.44290901849107
1780028828.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.826,33.5,True,False,False,False,False,False,False,0.4437745162875899
1780028828.503,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.88,33.4,True,False,False,False,False,False,False,0.5245946711950417
1780028829.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.934,33.4,True,False,False,False,False,False,False,0.49189425059802505
1780028829.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,18.988,33.3,True,False,False,False,False,False,False,0.44392466756608195
1780028830.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.042,33.2,True,False,False,False,False,False,False,0.44573254190000217
1780028830.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.099,33.1,True,False,False,False,False,False,False,0.44714936137635874
1780028831.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.156,33.0,True,False,False,False,False,False,False,0.44714936137635874
1780028831.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.216,32.9,True,False,False,False,False,False,False,0.44814332301470544
1780028832.005,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.267,32.9,True,False,False,False,False,False,False,0.5018640506527045
1780028832.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.318,32.8,True,False,False,False,False,False,False,0.5287764851937028
1780028833.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.378,32.7,True,False,False,False,False,False,False,0.4491494619921137
1780028833.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.432,32.6,True,False,False,False,False,False,False,0.4467332683660086
1780028834.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.501,32.5,True,False,False,False,False,False,False,0.4515128080458098
1780028834.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.558,32.4,True,False,False,False,False,False,False,0.44938864753509006
1780028835.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.609,32.4,True,False,False,False,False,False,False,0.4288612918980044
1780028835.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.66,32.3,True,False,False,False,False,False,False,0.4482993734285278
1780028836.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.717,32.2,True,False,False,False,False,False,False,0.44987651632397857
1780028836.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.771,32.1,True,False,False,False,False,False,False,0.4489179832164907
1780028837.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.819,32.0,True,False,False,False,False,False,False,0.4479764181203017
1780028837.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.879,31.9,True,False,False,False,False,False,False,0.45223876259962753
1780028838.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.936,31.9,True,False,False,False,False,False,False,0.4331673196696299
1780028838.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.8,True,False,False,False,False,False,False,0.4471665191437189
1780028839.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.7,True,False,False,False,False,False,False,0.43787959584725156
1780028839.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.6,True,False,False,False,False,False,False,0.43787959584725156
1780028840.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.5,True,False,False,False,False,False,False,0.43787959584725156
1780028840.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.4,True,False,False,False,False,False,False,0.43787959584725156
1780028841.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.4,True,False,False,False,False,False,False,0.3968623685279432
1780028841.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.3,True,False,False,False,False,False,False,0.43787959584725156
1780028842.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.2,True,False,False,False,False,False,False,0.43787959584725156
1780028842.504,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.1,True,False,False,False,False,False,False,0.43787959584725156
1780028843.004,5,stage16_20260529_122019,D0,ASCEND_GENTLE,12.167,7.924,19.966,31.0,True,False,False,False,False,False,False,0.43787959584725156
